Row_ID,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount,veh_age
7107,3601,1,2005,2001,BO,BO.44,BO.44.2,D,A,A,?,?,D,?,A,B,B,E,C,5,2.1463451,0.6535952,1.6757493,0.6546456,1.9604551,1.3593976,1.0921077,-0.0150966,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7108,3601,1,2006,2001,BO,BO.44,BO.44.2,D,A,A,?,?,D,?,A,B,B,A,B,5,2.1463451,0.6535952,1.6757493,0.6546456,1.9604551,1.3593976,1.0921077,-0.0150966,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7109,3601,2,2006,2000,AJ,AJ.122,AJ.122.3,D,C,A,?,?,C,?,A,B,A,A,B,4,1.1017979,-0.7642785,-0.6151437,-0.6984504,0.6996606,-0.3694341,0.2565499,-0.5823029,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7110,3602,1,2005,1998,Y,Y.42,Y.42.2,F,?,A,C,A,D,?,B,B,A,A,D,4,-0.3605679,0.2213167,0.1022066,0.1472346,0.5688235,-0.4068648,-1.0950875,-0.5587833,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7111,3602,1,2006,1998,Y,Y.42,Y.42.2,F,?,A,C,A,D,?,B,B,A,B,B,4,-0.3605679,0.2213167,0.1022066,0.1472346,0.5688235,-0.4068648,-1.0950875,-0.5587833,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7112,3602,2,2005,1994,X,X.45,X.45.2,B,?,A,A,A,B,C,A,B,C,B,B,4,-0.4810926,-0.9890633,-0.3143194,-0.8675874,0.0514219,-0.5647757,-1.0582247,-0.5002577,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
7113,3602,2,2006,1994,X,X.45,X.45.2,B,?,A,A,A,B,C,A,B,A,A,C,4,-0.4810926,-0.9890633,-0.3143194,-0.8675874,0.0514219,-0.5647757,-1.0582247,-0.5002577,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
7114,3602,3,2005,1996,AQ,AQ.32,AQ.32.0,A,?,A,C,A,D,?,A,B,A,A,D,4,0.1456357,0.3077724,0.680715,0.2318031,0.9553878,0.1206745,-0.9967867,0.7189352,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7115,3602,3,2006,1996,AQ,AQ.32,AQ.32.0,A,?,A,C,A,D,?,A,B,A,F,B,4,0.1456357,0.3077724,0.680715,0.2318031,0.9553878,0.1206745,-0.9967867,0.7189352,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
7116,3604,2,2006,2004,Y,Y.9,Y.9.0,F,C,A,C,A,C,?,B,B,A,A,B,2,-0.6337572,-0.8161519,-0.7771261,-0.7830189,-0.608711,-1.1344246,-1.1933885,-0.7321723,J,-0.2315299,-0.2661168,-0.2723372,1.4086365,35.09523,2
7117,3604,3,2005,2004,Y,Y.9,Y.9.0,F,C,A,C,A,C,?,B,B,A,B,B,2,-0.6337572,-0.8161519,-0.7771261,-0.7830189,-0.608711,-1.1344246,-1.1933885,-0.7321723,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7118,3605,1,2005,2002,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,B,A,B,4,-0.8587365,0.0484052,0.2410486,-0.0219024,-0.4719267,-0.6092247,-1.1811008,-0.3777367,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7119,3605,4,2006,2005,D,D.21,D.21.0,J,C,B,?,?,D,?,A,A,B,A,B,5,0.5473846,1.950431,1.5369073,1.8386046,0.9732292,2.6378908,1.8539397,3.4422915,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7120,3605,5,2005,2005,D,D.21,D.21.0,J,C,B,?,?,D,?,A,A,A,F,B,5,0.5473846,1.950431,1.5369073,1.8386046,0.9732292,2.6378908,1.8539397,3.4422915,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
7121,3605,5,2006,2006,AU,AU.14,AU.14.1,B,A,A,A,A,B,C,A,B,A,A,E,2,-0.1436235,-0.2974176,-0.3837404,-0.2756079,0.0692634,-0.6852558,-0.5912954,-0.163872,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
7122,3607,2,2005,1996,R,R.20,R.20.2,B,?,A,A,A,C,C,B,B,A,C,B,2,-1.1721007,-1.2484305,-1.2399328,-1.2904298,-1.0547467,-1.0876361,-0.8124724,-0.6200438,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7123,3608,1,2005,1999,X,X.3,X.3.6,B,A,A,A,A,C,C,A,B,A,A,C,2,-0.4409177,-0.9890633,-0.6845648,-1.0367243,-0.3886667,-0.9566286,-1.0213618,-0.7157633,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7124,3609,1,2005,2002,X,X.24,X.24.10,B,C,A,A,A,C,?,A,A,B,B,C,2,-0.7221419,-0.9890633,-1.193652,-1.0367243,-0.9655396,-1.1496308,-0.7878972,-0.8339084,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7125,3612,2,2005,2003,BP,BP.17,BP.17.0,B,A,A,A,A,C,C,A,B,B,F,B,2,-0.8989114,-1.0582279,-1.0085294,-1.1043792,-0.8049667,-1.0829573,-0.8616229,-1.0078444,L,-0.2315299,-0.2661168,-0.2723372,3.068692,0,2
7126,3612,2,2006,2003,BP,BP.17,BP.17.0,B,A,A,A,A,C,C,A,B,B,C,E,2,-0.8989114,-1.0582279,-1.0085294,-1.1043792,-0.8049667,-1.0829573,-0.8616229,-1.0078444,L,-0.2315299,-0.2661168,-0.2723372,3.068692,0,3
7127,3613,2,2005,1999,AJ,AJ.122,AJ.122.3,D,C,A,?,?,C,?,A,B,A,A,C,4,1.1017979,-0.6086582,-0.6151437,-0.664623,0.6996606,-0.3191366,0.2565499,-0.5024455,N,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7128,3613,2,2006,1999,AJ,AJ.122,AJ.122.3,D,C,A,?,?,C,?,A,B,C,A,E,4,1.1017979,-0.6086582,-0.6151437,-0.664623,0.6996606,-0.3191366,0.2565499,-0.5024455,N,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7129,3613,4,2006,2006,AJ,AJ.113,AJ.113.1,I,C,A,?,?,B,?,A,B,A,A,D,4,0.0733209,0.2213167,0.5650133,0.1979757,0.5688235,0.4353265,0.6743287,0.3174603,N,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
7130,3614,1,2005,1991,K,K.82,K.82.0,F,?,D,C,A,F,C,A,B,B,A,B,2,-1.4693948,-1.8882028,-1.679599,-1.8485819,-1.7446154,-1.7976502,-1.1688132,-1.4664229,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,14
7131,3614,1,2006,1993,X,X.12,X.12.4,E,?,D,A,A,F,A,A,B,B,A,E,2,-1.0917509,-1.7152913,-1.2399328,-1.7470998,-1.1796368,-1.3613484,-1.1196628,-1.3713597,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,13
7132,3614,2,2005,1993,X,X.12,X.12.4,E,?,D,A,A,F,A,A,B,B,B,C,2,-1.0917509,-1.7152913,-1.2399328,-1.7470998,-1.1796368,-1.3613484,-1.1196628,-1.3713597,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
7133,3614,2,2006,2003,AJ,AJ.129,AJ.129.3,G,C,A,A,C,E,A,A,A,A,A,C,4,0.7000491,0.2213167,1.0509603,0.1472346,0.6164006,0.5511279,0.4162889,0.0505397,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7134,3614,3,2005,2003,AJ,AJ.129,AJ.129.3,G,C,A,A,C,E,A,A,A,A,A,C,4,0.7000491,0.2213167,1.0509603,0.1472346,0.6164006,0.5511279,0.4162889,0.0505397,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7135,3614,3,2006,2001,AU,AU.27,AU.27.0,D,A,A,?,?,C,?,A,B,A,A,B,2,0.3304401,-0.7642785,-1.2862134,-0.8168463,0.3368848,-0.4688595,0.0599481,-0.7366574,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7136,3614,4,2005,2001,AU,AU.27,AU.27.0,D,A,A,?,?,C,?,A,B,C,A,B,2,0.3304401,-0.7642785,-1.2862134,-0.8168463,0.3368848,-0.4688595,0.0599481,-0.7366574,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7137,3615,1,2005,2001,Y,Y.29,Y.29.2,B,C,B,A,A,D,C,B,B,A,B,B,4,-0.1195186,0.2213167,0.2179083,0.1472346,0.5271934,-0.2314083,-0.6650211,-0.2782978,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7138,3615,1,2006,2001,Y,Y.29,Y.29.2,B,C,B,A,A,D,C,B,B,B,B,D,4,-0.1195186,0.2213167,0.2179083,0.1472346,0.5271934,-0.2314083,-0.6650211,-0.2782978,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7139,3615,2,2005,1996,K,K.74,K.74.0,D,?,E,?,?,C,?,A,B,B,A,D,2,-0.698037,-0.7815696,-1.2862134,-0.83376,-0.6324996,-1.2010981,-0.2103794,-1.1896567,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7140,3615,2,2006,1996,K,K.74,K.74.0,D,?,E,?,?,C,?,A,B,B,B,C,2,-0.698037,-0.7815696,-1.2862134,-0.83376,-0.6324996,-1.2010981,-0.2103794,-1.1896567,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
7141,3616,1,2005,1996,AH,AH.7,AH.7.0,D,?,E,?,?,D,?,B,B,B,B,E,5,2.3713245,1.0858738,1.0972409,0.9929196,1.6214678,0.5499582,0.9692315,-0.5849284,I,-0.2315299,-0.2661168,1.9685332,-0.2514189,0,9
7142,3616,1,2006,1996,AH,AH.7,AH.7.0,D,?,E,?,?,D,?,B,B,C,A,C,5,2.3713245,1.0858738,1.0972409,0.9929196,1.6214678,0.5499582,0.9692315,-0.5849284,I,-0.2315299,-0.2661168,1.9685332,-0.2514189,0,10
7143,3617,2,2005,1997,AU,AU.49,AU.49.0,D,?,E,?,?,C,?,A,B,A,A,E,2,-0.6176872,-0.9198987,-1.6333184,-0.9690695,-0.983381,-0.8993128,-0.0875033,-0.8132331,L,3.1977899,-0.2661168,-0.2723372,-0.2514189,0,8
7144,3617,2,2006,1997,AU,AU.49,AU.49.0,D,?,E,?,?,C,?,A,B,A,C,C,2,-0.6176872,-0.9198987,-1.6333184,-0.9690695,-0.983381,-0.8993128,-0.0875033,-0.8132331,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7145,3618,1,2005,1985,AJ,AJ.52,AJ.52.0,D,?,C,?,?,D,?,A,B,A,A,D,4,0.386685,-1.1792659,1.1898023,-1.2058613,-0.1091509,-0.2173718,0.9077934,-1.4177426,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0,20
7146,3618,3,2006,2002,BO,BO.52,BO.52.1,D,A,A,?,?,D,?,A,B,B,F,B,5,0.6839792,0.740051,1.8145913,0.8237826,0.9851235,1.0669701,1.4361608,-0.38977,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0,4
7147,3618,5,2005,2002,BO,BO.52,BO.52.1,D,A,A,?,?,D,?,A,B,C,B,C,5,0.6839792,0.740051,1.8145913,0.8237826,0.9851235,1.0669701,1.4361608,-0.38977,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0,3
7148,3618,5,2006,2006,BF,BF.18,BF.18.2,B,C,A,A,A,D,C,A,A,B,B,E,4,0.6438043,1.0858738,0.5650133,0.9929196,0.5331405,0.2493426,-0.5544326,0.010064,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0,0
7149,3619,2,2006,2000,K,K.13,K.13.4,F,A,A,B,A,C,?,B,B,A,A,D,2,-0.7703518,-0.8507342,-0.8696874,-0.8675874,-1.2331611,-1.3590089,-1.3899902,-0.4816607,J,-0.2315299,2.0211828,-0.2723372,1.4086365,0,6
7150,3619,3,2005,2000,K,K.13,K.13.4,F,A,A,B,A,C,?,B,B,A,B,D,2,-0.7703518,-0.8507342,-0.8696874,-0.8675874,-1.2331611,-1.3590089,-1.3899902,-0.4816607,H,-0.2315299,4.3084822,-0.2723372,-0.2514189,0,5
7151,3620,1,2005,2001,AU,AU.25,AU.25.0,D,A,A,?,?,C,?,A,B,A,A,C,4,0.3304401,-0.2974176,-0.1986177,-0.3601764,0.1168405,0.2692277,0.4531517,-0.3592492,J,1.4831301,2.0211828,-0.2723372,-0.2514189,0,4
7152,3620,1,2006,2001,AU,AU.25,AU.25.0,D,A,A,?,?,C,?,A,B,B,F,D,4,0.3304401,-0.2974176,-0.1986177,-0.3601764,0.1168405,0.2692277,0.4531517,-0.3592492,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7153,3621,1,2005,1996,BW,BW.3,BW.3.0,D,?,E,?,?,D,?,B,B,A,A,B,5,0.4429298,0.5671395,1.0972409,0.4855086,0.2001005,0.3089978,0.9446563,-0.817937,F,3.1977899,-0.2661168,-0.2723372,-0.2514189,0,9
7154,3621,2,2005,1988,Q,Q.22,Q.22.4,B,?,C,A,A,E,C,A,B,A,A,C,5,0.1858106,-0.6432405,1.2592233,-0.5293134,1.3300579,0.1686326,-0.8984857,-0.7442056,F,3.1977899,-0.2661168,-0.2723372,-0.2514189,0,17
7155,3622,1,2005,1996,Y,Y.32,Y.32.0,B,?,A,A,A,D,C,A,B,B,A,C,4,-0.3605679,-0.5567847,0.1022066,-0.5293134,0.5807177,-0.3004212,-0.923061,-0.7163102,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7156,3622,2,2005,1996,AU,AU.49,AU.49.0,D,?,E,?,?,C,?,A,B,A,A,B,2,-0.6176872,-0.9198987,-1.6333184,-0.9690695,-0.983381,-0.8876157,-0.0875033,-0.8750405,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7157,3622,3,2005,2002,AC,AC.4,AC.4.2,B,A,A,A,A,C,C,A,B,A,F,C,2,-0.8667715,-1.0063545,-1.193652,-1.0536381,-0.8406496,-0.9203676,-0.7878972,-0.9909978,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7158,3624,2,2005,1998,L,L.14,L.14.0,C,?,A,B,A,B,?,B,B,A,A,C,4,-0.8748065,0.1348609,0.5650133,0.2318031,0.134682,-0.2887241,-1.2302513,-0.3881291,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7159,3624,3,2005,1991,AJ,AJ.40,AJ.40.0,I,?,C,?,?,B,?,A,B,A,B,D,4,-0.0070289,-0.5567847,-0.4300211,-0.5293134,-0.4065081,0.2774157,0.5637403,-0.574536,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,14
7160,3625,1,2005,2004,BW,BW.125,BW.125.0,D,C,A,?,?,E,?,B,B,B,C,B,5,3.2953467,1.950431,1.7683107,2.261447,2.7395308,2.371197,1.6573378,0.9781983,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,389.0331,1
7161,3625,1,2006,2004,BW,BW.125,BW.125.0,D,C,A,?,?,E,?,B,B,A,B,B,5,3.2953467,1.950431,1.7683107,2.261447,2.7395308,2.371197,1.6573378,0.9781983,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,2
7162,3625,2,2005,2004,BW,BW.112,BW.112.0,D,C,A,?,?,D,?,B,B,A,B,C,4,0.5634545,0.0484052,1.4906267,0.1472346,0.717502,0.6493835,1.0429572,-0.4718153,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7163,3625,3,2006,2003,BW,BW.176,BW.176.0,I,C,F,?,?,B,?,B,B,B,B,D,4,0.0813558,1.5181524,0.5881536,1.4157621,0.0395277,0.9885995,1.1289705,0.4016934,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,3
7164,3626,1,2005,1998,AJ,AJ.122,AJ.122.3,D,?,A,?,?,C,?,A,B,A,C,C,4,1.1017979,-0.8161519,-0.6382841,-0.6984504,0.6996606,-0.4407864,0.2688375,-0.8711023,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7165,3626,1,2006,1998,AJ,AJ.122,AJ.122.3,D,?,A,?,?,C,?,A,B,A,C,B,4,1.1017979,-0.8161519,-0.6382841,-0.6984504,0.6996606,-0.4407864,0.2688375,-0.8711023,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7166,3626,2,2005,1988,K,K.4,K.4.1,I,?,C,?,?,C,?,A,B,A,A,E,2,-0.7221419,-1.4559242,-1.2862134,-1.2735162,-0.9714867,-0.0770065,0.4162889,-0.8592878,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,17
7167,3626,2,2006,2001,BP,BP.8,BP.8.0,B,A,A,A,A,F,C,A,B,A,A,B,2,-1.3729751,-1.5769622,-1.4250554,-1.6117902,-1.5007825,-1.5730659,-0.7387468,-1.294456,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7168,3626,3,2005,2001,BP,BP.8,BP.8.0,B,A,A,A,A,F,C,A,B,A,A,D,2,-1.3729751,-1.5769622,-1.4250554,-1.6117902,-1.5007825,-1.5730659,-0.7387468,-1.294456,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7169,3627,1,2005,2000,X,X.45,X.45.10,B,C,A,A,A,D,C,A,B,B,A,B,4,-0.2802182,-0.7296962,0.2179083,-0.6984504,0.384462,-0.2723481,-0.8124724,-0.4439199,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7170,3627,1,2006,2000,X,X.45,X.45.10,B,C,A,A,A,D,C,A,B,A,E,D,4,-0.2802182,-0.7296962,0.2179083,-0.6984504,0.384462,-0.2723481,-0.8124724,-0.4439199,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7171,3627,3,2006,2006,K,K.76,K.76.1,D,C,F,?,?,C,?,C,A,A,F,C,4,2.3231146,0.8437978,0.5881536,0.7561278,1.7939351,0.3253738,0.9077934,0.026473,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
7172,3628,1,2005,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,B,A,B,4,0.0813558,1.4316967,0.5881536,1.3311936,0.0395277,0.8482342,1.1289705,0.3283997,J,1.4831301,2.0211828,-0.2723372,-0.2514189,0,3
7173,3628,1,2006,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,A,D,B,4,0.0813558,1.4316967,0.5881536,1.3311936,0.0395277,0.8482342,1.1289705,0.3283997,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,0,4
7174,3628,2,2005,1998,AO,AO.1,AO.1.3,F,?,A,C,A,B,?,A,B,B,D,F,4,-0.5534074,0.2213167,-0.4068807,0.1472346,-0.2578295,-0.753099,-0.9353486,-0.1047994,J,1.4831301,2.0211828,-0.2723372,-0.2514189,0,7
7175,3628,2,2006,1998,AO,AO.1,AO.1.3,F,?,A,C,A,B,?,A,B,A,A,C,4,-0.5534074,0.2213167,-0.4068807,0.1472346,-0.2578295,-0.753099,-0.9353486,-0.1047994,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,0,8
7176,3629,1,2005,2001,BO,BO.69,BO.69.2,D,A,A,?,?,E,?,A,B,A,A,E,4,3.4319415,0.8265067,4.9616766,0.7392141,3.1498837,2.5560112,1.2395589,0.5745355,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7177,3629,1,2006,2001,BO,BO.69,BO.69.2,D,A,A,?,?,E,?,A,B,A,A,B,4,3.4319415,0.8265067,4.9616766,0.7392141,3.1498837,2.5560112,1.2395589,0.5745355,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7178,3629,2,2005,2004,BO,BO.38,BO.38.4,G,C,B,A,C,E,A,A,B,B,F,E,4,0.5875594,0.4806838,1.513767,0.4009401,0.5569292,0.4727573,0.7603421,0.2266635,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7179,3629,2,2006,2004,BO,BO.38,BO.38.4,G,C,B,A,C,E,A,A,B,A,A,D,4,0.5875594,0.4806838,1.513767,0.4009401,0.5569292,0.4727573,0.7603421,0.2266635,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7180,3629,3,2006,2006,BO,BO.71,BO.71.1,D,A,A,?,?,E,?,A,B,C,A,B,4,2.2909746,2.3827095,1.72203,2.261447,2.1745522,3.3794873,1.5221741,1.0793874,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
7181,3630,1,2005,2001,AU,AU.14,AU.14.0,B,C,A,A,A,B,C,A,B,A,C,B,2,-0.7141069,-0.5567847,-0.6845648,-0.6138819,-0.317301,-0.8607123,-0.8370476,-0.4074918,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7182,3630,1,2006,2005,AU,AU.14,AU.14.1,B,C,B,A,A,B,C,A,B,A,A,B,2,-0.1436235,-0.2974176,-0.3837404,-0.2756079,0.0692634,-0.6384674,-0.5912954,-0.2180219,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7183,3630,2,2005,2005,AU,AU.14,AU.14.1,B,C,B,A,A,B,C,A,B,B,A,D,2,-0.1436235,-0.2974176,-0.3837404,-0.2756079,0.0692634,-0.6384674,-0.5912954,-0.2180219,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
7184,3632,1,2005,1999,W,W.16,W.16.5,I,C,A,?,?,B,?,A,B,A,A,D,5,-0.4891275,0.740051,0.0559259,0.7392141,-0.5730281,0.385029,0.8217801,0.9189069,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7185,3632,1,2006,1997,Y,Y.32,Y.32.1,B,?,A,A,A,D,C,B,B,B,B,B,4,-0.3605679,-0.5567847,0.1022066,-0.5293134,0.5807177,-0.2653299,-0.923061,-0.651768,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7186,3632,2,2005,1997,Y,Y.32,Y.32.1,B,?,A,A,A,D,C,B,B,B,F,E,4,-0.3605679,-0.5567847,0.1022066,-0.5293134,0.5807177,-0.2653299,-0.923061,-0.651768,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7187,3632,2,2006,1999,W,W.16,W.16.5,I,C,A,?,?,B,?,A,B,A,A,D,5,-0.4891275,0.740051,0.0559259,0.7392141,-0.5730281,0.385029,0.8217801,0.9189069,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7188,3632,3,2005,1999,W,W.16,W.16.5,I,C,A,?,?,B,?,A,B,A,C,B,5,-0.4891275,0.740051,0.0559259,0.7392141,-0.5730281,0.385029,0.8217801,0.9189069,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7189,3633,4,2006,2000,AO,AO.7,AO.7.10,F,A,A,C,A,C,?,A,B,B,F,D,2,-0.706072,-1.2484305,-1.1473714,-1.2904298,-0.9536453,-1.4362098,-1.0582247,-0.6058226,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7190,3633,5,2006,1995,X,X.3,X.3.3,B,?,A,A,A,C,C,A,B,B,A,E,4,-0.4409177,-0.2974176,-0.6845648,-0.3601764,-0.4302967,-0.9566286,-1.0090742,-1.049414,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
7191,3633,6,2006,2005,BO,BO.38,BO.38.4,G,C,A,A,C,E,A,A,B,A,B,B,4,0.5875594,0.3942281,1.513767,0.4009401,0.5628763,0.7359421,0.7603421,-0.0287708,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7192,3634,1,2005,1998,BP,BP.24,BP.24.0,I,?,A,?,?,C,?,A,B,A,A,E,2,-0.6176872,-0.9890633,-0.9159681,-1.0367243,-1.2391082,-0.2746876,0.2811252,-0.4012564,O,-0.2315299,-0.2661168,-0.2723372,6.3888025,0,7
7193,3634,1,2006,2001,K,K.35,K.35.3,I,A,F,?,?,B,?,C,A,A,A,B,4,-0.4087778,0.1175698,-0.1291967,0.4855086,-0.400561,0.1499172,0.4162889,0.2726089,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7194,3634,2,2005,2001,K,K.35,K.35.3,I,A,F,?,?,B,?,C,A,B,B,D,4,-0.4087778,0.1175698,-0.1291967,0.4855086,-0.400561,0.1499172,0.4162889,0.2726089,O,-0.2315299,-0.2661168,-0.2723372,6.3888025,0,4
7195,3634,2,2006,2000,AL,AL.13,AL.13.0,A,C,B,C,A,B,?,C,A,C,B,C,4,-0.3766379,-0.2974176,-0.6614244,-0.3601764,-0.858491,-0.5074599,-0.9967867,0.8677106,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7196,3635,2,2005,1998,X,X.38,X.38.0,C,?,A,C,A,B,?,A,B,A,B,E,4,-0.8587365,-0.6432405,-0.0597757,-0.6984504,-0.5730281,-0.6103944,-1.1688132,-0.5571424,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,7
7197,3635,3,2005,2004,AU,AU.77,AU.77.0,I,A,F,?,?,B,?,A,B,B,B,D,4,-0.6176872,-0.1245062,-0.3837404,-0.1910394,-0.7811782,0.0025338,0.8217801,-0.477285,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,1
7198,3636,1,2005,2001,Y,Y.4,Y.4.3,C,C,A,B,A,B,?,B,B,A,A,C,5,-0.8748065,2.1233423,0.472452,2.6842895,0.1406291,-0.2653299,-1.4145654,-0.4854895,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7199,3636,2,2005,1993,Y,Y.4,Y.4.0,C,?,A,B,A,B,?,A,B,A,A,B,5,-0.8748065,1.950431,0.472452,1.8386046,0.1227877,-0.4045254,-1.4022778,-0.8230785,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
7200,3637,1,2006,1988,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,C,C,5,0.4429298,0.1348609,1.0972409,0.0626661,0.1703648,0.0972803,0.9446563,-1.2135047,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,18
7201,3638,1,2005,2003,K,K.7,K.7.3,B,A,A,A,A,B,C,B,A,A,E,B,2,-0.3927078,-0.5222025,-0.3143194,-0.5800545,-0.1150981,-0.5858305,-0.5912954,-0.2249137,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7202,3638,1,2006,2003,K,K.7,K.7.3,B,A,A,A,A,B,C,B,A,B,?,,2,-0.3927078,-0.5222025,-0.3143194,-0.5800545,-0.1150981,-0.5858305,-0.5912954,-0.2249137,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7203,3639,1,2005,1993,X,X.12,X.12.4,E,?,D,A,A,F,A,A,B,A,A,B,2,-1.0917509,-1.7152913,-1.2399328,-1.7470998,-1.1796368,-1.3613484,-1.1196628,-1.3713597,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
7204,3639,1,2006,1993,X,X.12,X.12.4,E,?,D,A,A,F,A,A,B,A,A,D,2,-1.0917509,-1.7152913,-1.2399328,-1.7470998,-1.1796368,-1.3613484,-1.1196628,-1.3713597,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,13
